# minplus histogram
# N=12  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000002000032  wall=5.127s
value,count
1,5246
2,3327
3,2438
4,1908
5,1661
6,1427
7,1273
8,1128
9,1018
10,945
11,860
12,835
13,780
14,734
15,710
16,650
17,614
18,536
19,570
20,533
21,502
22,496
23,494
24,478
25,415
26,460
27,442
28,400
29,373
30,341
31,398
32,328
33,364
34,351
35,313
36,301
37,359
38,320
39,294
40,310
41,348
42,291
43,289
44,303
45,277
46,267
47,242
48,263
49,244
50,232
51,260
52,243
53,236
54,226
55,226
56,204
57,215
58,245
59,215
60,204
61,212
62,215
63,218
64,209
65,207
66,160
67,200
68,185
69,193
70,200
71,175
72,190
73,198
74,173
75,204
76,159
77,171
78,172
79,200
80,191
81,179
82,151
83,159
84,171
85,162
86,143
87,149
88,159
89,154
90,154
91,161
92,152
93,134
94,136
95,141
96,162
97,125
98,158
99,135
100,158
101,119
102,145
103,122
104,119
105,143
106,149
107,145
108,103
109,131
110,137
111,117
112,116
113,127
114,137
115,122
116,127
117,119
118,113
119,111
120,124
121,127
122,120
123,104
124,111
125,96
126,94
127,127
128,122
129,117
130,110
131,100
132,109
133,97
134,123
135,115
136,98
137,92
138,118
139,90
140,131
141,117
142,94
143,102
144,106
145,104
146,103
147,100
148,82
149,99
150,94
151,83
152,89
153,90
154,87
155,91
156,79
157,82
158,84
159,99
160,90
161,88
162,71
163,77
164,105
165,98
166,81
167,90
168,87
169,85
170,82
171,83
172,100
173,71
174,86
175,78
176,79
177,93
178,98
179,83
180,94
181,83
182,80
183,87
184,82
185,82
186,74
187,80
188,80
189,96
190,81
191,75
192,89
193,87
194,92
195,70
196,92
197,77
198,72
199,77
200,69
201,84
202,76
203,70
204,71
205,80
206,64
207,62
208,59
209,74
210,65
211,80
212,75
213,75
214,73
215,87
216,74
217,63
218,77
219,74
220,66
221,54
222,79
223,66
224,73
225,66
226,60
227,51
228,65
229,67
230,64
231,43
232,60
233,51
234,70
235,62
236,60
237,61
238,60
239,51
240,59
241,60
242,75
243,83
244,79
245,65
246,54
247,50
248,39
249,59
250,64
251,57
252,43
253,67
254,70
255,65
256,63
257,47
258,49
259,67
260,67
261,57
262,60
263,52
264,81
265,59
266,66
267,62
268,57
269,62
270,57
271,62
272,37
273,55
274,51
275,48
276,59
277,55
278,57
279,55
280,63
281,58
282,52
283,42
284,58
285,59
286,55
287,43
288,39
289,50
290,42
291,43
292,59
293,53
294,44
295,51
296,45
297,43
298,62
299,50
300,58
301,51
302,50
303,61
304,43
305,50
306,54
307,45
308,60
309,51
310,48
311,59
312,50
313,66
314,43
315,50
316,47
317,55
318,46
319,58
320,47
321,51
322,44
323,37
324,53
325,47
326,55
327,47
328,57
329,51
330,45
331,51
332,47
333,57
334,43
335,44
336,50
337,45
338,59
339,42
340,48
341,47
342,39
343,40
344,49
345,52
346,46
347,41
348,56
349,49
350,50
351,39
352,50
353,52
354,35
355,43
356,52
357,47
358,40
359,44
360,42
361,34
362,46
363,42
364,38
365,53
366,48
367,50
368,40
369,34
370,47
371,39
372,43
373,44
374,37
375,34
376,48
377,53
378,42
379,45
380,51
381,42
382,45
383,37
384,39
385,45
386,41
387,49
388,44
389,39
390,49
391,49
392,46
393,35
394,40
395,41
396,52
397,38
398,42
399,35
400,35
401,41
402,48
403,30
404,45
405,53
406,41
407,30
408,35
409,31
410,37
411,42
412,39
413,37
414,48
415,48
416,36
417,29
418,50
419,38
420,39
421,36
422,38
423,37
424,32
425,33
426,32
427,36
428,44
429,37
430,34
431,35
432,36
433,37
434,36
435,43
436,42
437,33
438,37
439,34
440,36
441,39
442,29
443,40
444,39
445,48
446,29
447,38
448,33
449,44
450,30
451,36
452,36
453,33
454,39
455,43
456,33
457,38
458,33
459,34
460,38
461,38
462,32
463,30
464,35
465,27
466,33
467,42
468,44
469,30
470,23
471,33
472,39
473,39
474,41
475,46
476,38
477,36
478,31
479,33
480,28
481,28
482,30
483,30
484,32
485,33
486,35
487,32
488,30
489,37
490,41
491,41
492,33
493,37
494,33
495,38
496,30
497,26
498,36
499,34
500,27
501,34
502,28
503,29
504,33
505,28
506,33
507,28
508,39
509,30
510,42
511,26
512,32
513,35
514,29
515,37
516,31
517,30
518,29
519,25
520,45
521,27
522,25
523,37
524,37
525,34
526,28
527,29
528,22
529,27
530,27
531,22
532,34
533,31
534,20
535,33
536,33
537,38
538,26
539,26
540,22
541,30
542,30
543,27
544,35
545,29
546,32
547,40
548,36
549,25
550,33
551,21
552,27
553,27
554,27
555,38
556,32
557,23
558,35
559,24
560,38
561,28
562,30
563,38
564,26
565,27
566,24
567,24
568,34
569,29
570,30
571,37
572,35
573,34
574,28
