# minplus histogram
# N=21  p=0.4642857143  q=0.0000000000  M=100000  leaves=5  seed=0x0000000000705620  wall=1690.741s
value,count
1,13504
2,7621
3,5279
4,4015
5,3202
6,2794
7,2243
8,2023
9,1828
10,1604
11,1445
12,1341
13,1180
14,1104
15,1030
16,952
17,908
18,894
19,801
20,768
21,693
22,684
23,648
24,581
25,596
26,566
27,549
28,536
29,555
30,469
31,504
32,409
33,429
34,434
35,408
36,409
37,421
38,392
39,405
40,341
41,307
42,339
43,315
44,305
45,304
46,307
47,276
48,284
49,281
50,264
51,260
52,260
53,236
54,253
55,255
56,253
57,249
58,230
59,222
60,234
61,218
62,193
63,209
64,168
65,183
66,190
67,182
68,193
69,181
70,173
71,161
72,214
73,188
74,155
75,156
76,167
77,161
78,151
79,145
80,162
81,161
82,150
83,132
84,145
85,150
86,139
87,137
88,127
89,137
90,124
91,127
92,148
93,137
94,144
95,146
96,110
97,120
98,133
99,125
100,115
101,108
102,116
103,102
104,125
105,112
106,109
107,104
108,119
109,97
110,94
111,98
112,102
113,108
114,114
115,128
116,106
117,97
118,96
119,104
120,91
121,90
122,82
123,115
124,99
125,72
126,82
127,95
128,90
129,83
130,94
131,86
132,78
133,95
134,85
135,89
136,86
137,98
138,84
139,76
140,79
141,77
142,90
143,77
144,84
145,68
146,85
147,68
148,65
149,76
150,70
151,71
152,68
153,73
154,85
155,64
156,65
157,77
158,56
159,69
160,73
161,56
162,52
163,64
164,56
165,76
166,72
167,71
168,55
169,65
170,65
171,61
172,59
173,64
174,68
175,53
176,70
177,65
178,62
179,59
180,57
181,50
182,70
183,64
184,53
185,60
186,45
187,56
188,56
189,58
190,52
191,71
192,33
193,48
194,40
195,51
196,37
197,51
198,54
199,58
200,50
201,47
202,47
203,37
204,52
205,51
206,52
207,44
208,45
209,53
210,58
211,41
212,49
213,50
214,45
215,45
216,46
217,38
218,52
219,41
220,45
221,50
222,43
223,48
224,41
225,42
226,41
227,44
228,41
229,50
230,39
231,52
232,46
233,49
234,40
235,30
236,37
237,30
238,25
239,32
240,45
241,38
242,34
243,44
244,37
245,41
246,41
247,33
248,33
249,45
250,48
251,33
252,37
253,43
254,46
255,38
256,41
257,38
258,45
259,31
260,34
261,33
262,40
263,31
264,29
265,32
266,35
267,32
268,31
269,27
270,30
271,32
272,27
273,34
274,25
275,31
276,42
277,37
278,35
279,28
280,28
281,26
282,29
283,39
284,28
285,32
286,38
287,28
288,35
289,26
290,23
291,37
292,26
293,27
294,25
295,28
296,26
297,32
298,23
299,34
300,23
301,28
302,39
303,21
304,21
305,36
306,30
307,18
308,30
309,14
310,28
311,30
312,30
313,32
314,29
315,24
316,30
317,27
318,30
319,27
320,28
321,27
322,30
323,34
324,28
325,25
326,21
327,26
328,21
329,24
330,17
331,20
332,24
333,29
334,15
335,33
336,26
337,22
338,23
339,33
340,18
341,21
342,22
343,26
344,28
345,26
346,19
347,18
348,27
349,25
350,16
351,17
352,24
353,25
354,33
355,16
356,35
357,18
358,28
359,25
360,22
361,18
362,19
363,16
364,29
365,22
366,20
367,28
368,31
369,19
370,22
371,18
372,21
373,16
374,20
375,24
376,26
377,23
378,28
379,20
380,34
381,13
382,21
383,13
384,26
385,20
386,15
387,22
388,29
389,22
390,24
391,23
392,13
393,16
394,19
395,21
396,18
397,17
398,11
399,18
400,14
401,18
402,23
403,22
404,21
405,24
406,17
407,14
408,20
409,11
410,21
411,26
412,18
413,19
414,16
415,23
416,18
417,15
418,22
419,11
420,11
421,17
422,12
423,9
424,22
425,24
426,17
427,20
428,14
429,20
430,19
431,23
432,17
433,13
434,13
435,19
436,10
437,20
438,21
439,18
440,30
441,18
442,9
443,16
444,14
445,16
446,15
447,12
448,14
449,21
450,17
451,16
452,8
453,22
454,15
455,22
456,20
457,14
458,13
459,14
460,21
461,13
462,22
463,28
464,13
465,18
466,13
467,19
468,13
469,18
470,15
471,14
472,12
473,16
474,12
475,22
476,13
477,15
478,23
479,6
480,14
481,9
482,18
483,10
484,16
485,17
486,14
487,19
488,20
489,15
490,16
491,11
492,20
493,19
494,16
495,17
496,12
497,12
498,14
499,12
500,12
501,22
502,11
503,11
504,20
505,15
506,17
507,18
508,14
509,12
510,15
511,19
512,22
513,17
514,16
515,5
516,11
517,18
518,17
519,18
520,9
521,12
522,8
523,13
524,15
525,4
526,10
527,21
528,7
529,12
530,13
531,22
532,11
533,12
534,13
535,13
536,16
537,14
538,11
539,8
540,10
541,14
542,8
543,13
544,14
545,8
546,14
547,17
548,18
549,7
550,16
551,19
552,12
553,14
554,9
555,12
556,15
557,6
558,15
559,10
560,11
