# minplus histogram
# N=1  p=0.5000000000  q=0.0000000000  M=100000  leaves=5  seed=0x0000000040360075  wall=0.004s
value,count
0,75194
1,4244
2,2594
3,1939
4,1555
5,1249
6,1092
7,941
8,859
9,727
10,678
11,583
12,546
13,465
14,468
15,427
16,432
17,359
18,344
19,343
20,303
21,278
22,252
23,236
24,243
25,194
26,187
27,159
28,154
29,168
30,162
31,147
32,152
33,138
34,129
35,103
36,127
37,96
38,91
39,87
40,89
41,82
42,71
43,67
44,82
45,61
46,71
47,50
48,55
49,59
50,38
51,38
52,55
53,42
54,38
55,36
56,32
57,35
58,39
59,40
60,29
61,25
62,14
63,18
64,19
65,23
66,21
67,24
68,27
69,17
70,29
71,14
72,21
73,5
74,4
75,8
76,7
77,11
78,8
79,14
80,7
81,7
82,7
83,4
84,3
85,6
86,7
87,2
88,5
89,5
90,7
91,3
92,3
93,7
94,4
95,8
96,4
97,1
98,6
100,2
101,5
102,1
103,2
104,2
105,2
106,2
110,2
111,1
113,2
114,1
116,1
117,4
121,1
122,2
124,2
132,1
134,2
136,1
138,1
143,1
151,1
154,1
168,1
